Date,Open,High,Low,Close,Adj Close,Volume
2021-10-15,70200.000000,71000.000000,70000.000000,70100.000000,67378.953125,18051612
2021-10-18,70200.000000,70300.000000,69200.000000,70200.000000,67475.078125,13486391
2021-10-19,70800.000000,71000.000000,70400.000000,70600.000000,67859.546875,9507991
2021-10-20,70700.000000,71000.000000,70200.000000,70300.000000,67571.203125,10151638
2021-10-21,70300.000000,70600.000000,70000.000000,70200.000000,67475.078125,10891094
2021-10-22,70000.000000,70700.000000,70000.000000,70400.000000,67667.312500,8395448
2021-10-25,69900.000000,70600.000000,69500.000000,70200.000000,67475.078125,10029621
2021-10-26,70600.000000,71500.000000,70400.000000,71100.000000,68340.132813,10528252
2021-10-27,71000.000000,71000.000000,70000.000000,70100.000000,67378.953125,10295316
2021-10-28,69500.000000,72200.000000,69500.000000,70700.000000,67955.664063,20644902
2021-10-29,71200.000000,71600.000000,69700.000000,69800.000000,67090.601563,17016151
2021-11-01,70200.000000,70600.000000,69900.000000,69900.000000,67186.726563,11503729
2021-11-02,70800.000000,72200.000000,70700.000000,71500.000000,68724.609375,16812570
2021-11-03,71700.000000,71700.000000,70100.000000,70400.000000,67667.312500,12770428
2021-11-04,71200.000000,71600.000000,70500.000000,70600.000000,67859.546875,11818987
2021-11-05,71600.000000,71600.000000,70200.000000,70200.000000,67475.078125,12667743
2021-11-08,70400.000000,70600.000000,69800.000000,70600.000000,67859.546875,11121981
2021-11-09,70300.000000,71000.000000,70100.000000,70500.000000,67763.414063,11159589
2021-11-10,70300.000000,70900.000000,70200.000000,70200.000000,67475.078125,9422009
2021-11-11,69900.000000,70000.000000,69600.000000,69900.000000,67186.726563,11489122
2021-11-12,70200.000000,70900.000000,69900.000000,70600.000000,67859.546875,10087450
2021-11-15,71700.000000,71900.000000,70900.000000,71400.000000,68628.492188,12420710
2021-11-16,71500.000000,72000.000000,71300.000000,71300.000000,68532.375000,10919239
2021-11-17,71300.000000,71600.000000,70600.000000,70700.000000,67955.664063,11027606
2021-11-18,70700.000000,71000.000000,70200.000000,70200.000000,67475.078125,10144957
2021-11-19,70400.000000,71400.000000,70100.000000,71200.000000,68436.265625,11954728
2021-11-22,73300.000000,75200.000000,73000.000000,74900.000000,71992.632813,27506623
2021-11-23,76000.000000,76000.000000,74500.000000,75300.000000,72377.109375,22029195
2021-11-24,76000.000000,76200.000000,74100.000000,74800.000000,71896.523438,15652305
2021-11-25,75100.000000,75100.000000,73600.000000,73700.000000,70839.210938,12559258
2021-11-26,73500.000000,74100.000000,72000.000000,72300.000000,69493.554688,13002242
2021-11-29,71700.000000,73000.000000,71400.000000,72300.000000,69493.554688,16682559
2021-11-30,73200.000000,73900.000000,70500.000000,71300.000000,68532.375000,30364841
2021-12-01,72000.000000,74800.000000,71600.000000,74400.000000,71512.046875,21954856
2021-12-02,73900.000000,75800.000000,73800.000000,75800.000000,72857.703125,23652940
2021-12-03,75600.000000,76000.000000,74100.000000,75600.000000,72665.468750,18330240
2021-12-06,75100.000000,76700.000000,74900.000000,76300.000000,73338.296875,16391250
2021-12-07,76100.000000,77700.000000,75600.000000,77400.000000,74395.585938,19232453
2021-12-08,78300.000000,78600.000000,77100.000000,77400.000000,74395.585938,21558340
2021-12-09,77400.000000,78200.000000,77000.000000,78200.000000,75164.531250,21604528
2021-12-10,77400.000000,77600.000000,76800.000000,76900.000000,73915.000000,9155219
2021-12-13,77200.000000,78300.000000,76500.000000,76800.000000,73818.882813,15038750
2021-12-14,76500.000000,77200.000000,76200.000000,77000.000000,74011.117188,10976660
2021-12-15,76400.000000,77600.000000,76300.000000,77600.000000,74587.843750,9584939
2021-12-16,78500.000000,78500.000000,77400.000000,77800.000000,74780.070313,11996128
2021-12-17,76800.000000,78000.000000,76800.000000,78000.000000,74972.304688,13108479
2021-12-20,77600.000000,77800.000000,76800.000000,77100.000000,74107.234375,11264375
2021-12-21,77900.000000,78300.000000,77500.000000,78100.000000,75068.429688,14245298
2021-12-22,78900.000000,79400.000000,78800.000000,79400.000000,76317.960938,17105892
2021-12-23,79800.000000,80000.000000,79300.000000,79900.000000,76798.554688,13577498
2021-12-24,80200.000000,80800.000000,80200.000000,80500.000000,77375.257813,12086380
2021-12-27,80600.000000,80600.000000,79800.000000,80200.000000,77086.914063,10783368
2021-12-28,80200.000000,80400.000000,79700.000000,80300.000000,77183.031250,18226325
2021-12-29,80200.000000,80200.000000,78500.000000,78800.000000,76083.289063,19794795
2021-12-30,78900.000000,79500.000000,78100.000000,78300.000000,75600.531250,14236700
2022-01-04,78800.000000,79200.000000,78300.000000,78700.000000,75986.742188,12427416
2022-01-05,78800.000000,79000.000000,76400.000000,77400.000000,74731.562500,25470640
2022-01-06,76700.000000,77600.000000,76600.000000,76900.000000,74248.796875,12931954
2022-01-07,78100.000000,78400.000000,77400.000000,78300.000000,75600.531250,15163757
2022-01-10,78100.000000,78100.000000,77100.000000,78000.000000,75310.867188,9947422
2022-01-11,78400.000000,79000.000000,78000.000000,78900.000000,76179.843750,13221123
2022-01-12,79500.000000,79600.000000,78600.000000,78900.000000,76179.843750,11000502
2022-01-13,79300.000000,79300.000000,77900.000000,77900.000000,75214.312500,13889401
2022-01-14,77700.000000,78100.000000,77100.000000,77300.000000,74635.007813,10096725
2022-01-17,77600.000000,77800.000000,76900.000000,77500.000000,74828.117188,8785122
2022-01-18,77600.000000,77800.000000,76600.000000,77000.000000,74345.351563,9592788
2022-01-19,76500.000000,76900.000000,76100.000000,76300.000000,73669.484375,10598290
2022-01-20,76200.000000,76700.000000,75900.000000,76500.000000,73862.578125,9708168
2022-01-21,75800.000000,75800.000000,74700.000000,75600.000000,72993.609375,15774888
2022-01-24,75400.000000,75800.000000,74700.000000,75100.000000,72510.851563,13691134
2022-01-25,74800.000000,75000.000000,73200.000000,74000.000000,71448.789063,17766704
2022-01-26,74000.000000,74000.000000,74000.000000,74000.000000,71448.789063,0
2022-01-27,73800.000000,74000.000000,71300.000000,71300.000000,68841.859375,22274777
2022-01-28,71300.000000,73700.000000,71200.000000,73300.000000,70772.914063,21367447
2022-02-03,74900.000000,74900.000000,73300.000000,73300.000000,70772.914063,17744721
2022-02-04,74300.000000,74600.000000,73400.000000,74000.000000,71448.789063,12730034
2022-02-07,73500.000000,73600.000000,72400.000000,73000.000000,70483.250000,14240838
2022-02-08,73000.000000,73000.000000,73000.000000,73000.000000,70483.250000,0
2022-02-09,73000.000000,73000.000000,73000.000000,73000.000000,70483.250000,0
2022-02-10,75600.000000,75800.000000,74700.000000,75400.000000,72800.507813,17746033
2022-02-11,75000.000000,75500.000000,74600.000000,74900.000000,72317.742188,12205407
2022-02-14,74400.000000,74500.000000,73100.000000,73700.000000,71159.109375,13993255
2022-02-15,74100.000000,74200.000000,73100.000000,73700.000000,71159.109375,9320365
2022-02-16,74600.000000,74900.000000,74200.000000,74800.000000,72221.195313,10767386
2022-02-17,75000.000000,75600.000000,74500.000000,75000.000000,72414.296875,13605382
2022-02-18,74600.000000,74800.000000,73700.000000,74300.000000,71738.429688,10122226
2022-02-21,74300.000000,74300.000000,74300.000000,74300.000000,71738.429688,0
2022-02-22,74300.000000,74300.000000,74300.000000,74300.000000,71738.429688,0
2022-02-23,74300.000000,74300.000000,74300.000000,74300.000000,71738.429688,0
2022-02-24,72300.000000,72300.000000,71300.000000,71500.000000,69034.968750,15759283
2022-02-25,72100.000000,72600.000000,71900.000000,71900.000000,69421.179688,13168484
2022-02-28,71900.000000,71900.000000,71900.000000,71900.000000,69421.179688,0
2022-03-02,72300.000000,72400.000000,71500.000000,71700.000000,69228.078125,12481430
2022-03-03,72300.000000,73100.000000,72200.000000,72900.000000,70386.703125,13232638
2022-03-04,72900.000000,72900.000000,72900.000000,72900.000000,70386.703125,0
2022-03-07,70000.000000,70600.000000,69900.000000,70100.000000,67683.234375,18617138
2022-03-08,68800.000000,70000.000000,68700.000000,69500.000000,67103.914063,15828269
2022-03-10,69500.000000,69500.000000,69500.000000,69500.000000,67103.914063,0
2022-03-11,70500.000000,70700.000000,69700.000000,70000.000000,67586.671875,15787655
2022-03-14,70000.000000,70200.000000,69600.000000,70200.000000,67779.781250,9040993
2022-03-15,70200.000000,70200.000000,70200.000000,70200.000000,67779.781250,0
2022-03-16,70200.000000,70500.000000,69700.000000,70400.000000,67972.890625,10175750
2022-03-17,70400.000000,70400.000000,70400.000000,70400.000000,67972.890625,0
2022-03-18,70600.000000,70900.000000,70200.000000,70700.000000,68262.539063,14410038
2022-03-21,70900.000000,71000.000000,69900.000000,69900.000000,67490.125000,11169002
2022-03-22,69900.000000,70500.000000,69900.000000,70300.000000,67876.343750,9402666
2022-03-23,70600.000000,71200.000000,70300.000000,70500.000000,68069.429688,12398025
2022-03-24,69600.000000,70300.000000,69600.000000,69800.000000,67393.562500,37943357
2022-03-25,70100.000000,70200.000000,69600.000000,69800.000000,67393.562500,12986010
2022-03-28,69500.000000,69900.000000,69200.000000,69700.000000,67297.031250,12619289
2022-03-29,70000.000000,70300.000000,69800.000000,70200.000000,67779.781250,13686208
2022-03-30,70300.000000,70500.000000,69800.000000,69900.000000,67838.984375,12670187
2022-03-31,69900.000000,70200.000000,69600.000000,69600.000000,67547.828125,12510366
2022-04-01,69500.000000,69500.000000,69000.000000,69100.000000,67062.570313,15916846
2022-04-04,68900.000000,69300.000000,68600.000000,69300.000000,67256.671875,11107905
2022-04-05,69400.000000,69600.000000,69100.000000,69200.000000,67159.632813,8467248
2022-04-06,68600.000000,68800.000000,68500.000000,68500.000000,66480.257813,15517308
2022-04-07,68500.000000,68500.000000,68000.000000,68000.000000,65995.000000,20683327
2022-04-08,68100.000000,68300.000000,67700.000000,67800.000000,65800.906250,15453191
2022-04-11,67800.000000,68100.000000,67400.000000,67900.000000,65897.960938,12263735
2022-04-12,67600.000000,67700.000000,67000.000000,67000.000000,65024.492188,13924389
2022-04-13,67300.000000,69000.000000,67200.000000,68700.000000,66674.375000,17378619
2022-04-14,68700.000000,68700.000000,67500.000000,67500.000000,65509.750000,16409494
2022-04-15,67200.000000,67300.000000,66500.000000,66600.000000,64636.285156,13176415
2022-04-18,66500.000000,67100.000000,66100.000000,66700.000000,64733.347656,10119203
2022-04-19,67100.000000,68000.000000,67000.000000,67300.000000,65315.644531,12959434
2022-04-20,67000.000000,67400.000000,66500.000000,67400.000000,65412.707031,16693293
2022-04-21,67600.000000,68300.000000,67500.000000,67700.000000,65703.859375,12847448
2022-04-22,67200.000000,67300.000000,66700.000000,67000.000000,65024.492188,11791478
2022-04-25,66500.000000,66700.000000,66300.000000,66300.000000,64345.132813,11016474
2022-04-26,66400.000000,66700.000000,66100.000000,66100.000000,64151.031250,12946923
2022-04-27,65400.000000,65500.000000,64900.000000,65000.000000,63083.460938,18122084
2022-04-28,65400.000000,65500.000000,64500.000000,64800.000000,62889.363281,16895527
2022-04-29,65100.000000,67600.000000,65000.000000,67400.000000,65412.707031,26190390
2022-05-02,66600.000000,67600.000000,66500.000000,67300.000000,65315.644531,14106184
2022-05-03,67400.000000,68400.000000,67300.000000,67500.000000,65509.750000,14168875
2022-05-04,68000.000000,68400.000000,67500.000000,67900.000000,65897.960938,11505248
2022-05-06,67000.000000,67100.000000,66500.000000,66500.000000,64539.238281,14356156
2022-05-10,65900.000000,66300.000000,65300.000000,65700.000000,63762.824219,17235605
2022-05-11,65500.000000,66300.000000,65200.000000,65700.000000,63762.824219,12330920
2022-05-12,65200.000000,65500.000000,64900.000000,64900.000000,62986.410156,16414188
2022-05-13,65300.000000,66700.000000,65200.000000,66500.000000,64539.238281,14551536
2022-05-16,67100.000000,67400.000000,66100.000000,66300.000000,64345.132813,11937555
2022-05-17,66600.000000,67900.000000,66600.000000,67600.000000,65606.804688,15680447
2022-05-18,68300.000000,68700.000000,67600.000000,68100.000000,66092.062500,16486319
2022-05-19,66500.000000,67600.000000,66500.000000,67500.000000,65509.750000,17073727
2022-05-20,67800.000000,68400.000000,67700.000000,68000.000000,65995.000000,12109671
2022-05-23,68800.000000,68800.000000,67600.000000,67900.000000,65897.960938,13684088
2022-05-24,67500.000000,67700.000000,66500.000000,66500.000000,64539.238281,15482576
2022-05-25,66700.000000,67100.000000,65900.000000,66400.000000,64442.183594,15150490
2022-05-26,66300.000000,67200.000000,65500.000000,65900.000000,63956.933594,15970890
2022-05-27,66700.000000,66900.000000,66200.000000,66500.000000,64539.238281,11405555
2022-05-30,67500.000000,67800.000000,66900.000000,67700.000000,65703.859375,14255484
2022-05-31,67500.000000,67500.000000,66700.000000,67400.000000,65412.707031,24365002
2022-06-02,66600.000000,67000.000000,66400.000000,66700.000000,64733.347656,14959443
2022-06-03,67200.000000,67300.000000,66800.000000,66800.000000,64830.394531,8222883
2022-06-07,66200.000000,66400.000000,65400.000000,65500.000000,63568.726563,19355755
2022-06-08,65400.000000,65700.000000,65300.000000,65300.000000,63374.617188,12483180
2022-06-09,65100.000000,65200.000000,64500.000000,65200.000000,63277.566406,25790725
2022-06-10,64000.000000,64400.000000,63800.000000,63800.000000,61918.843750,22193552
2022-06-13,62400.000000,62800.000000,62100.000000,62100.000000,60268.972656,22157816
2022-06-14,61200.000000,62200.000000,61100.000000,61900.000000,60074.871094,24606419
2022-06-15,61300.000000,61500.000000,60200.000000,60700.000000,58910.250000,26811224
2022-06-16,61300.000000,61800.000000,60500.000000,60900.000000,59104.351563,23394895
2022-06-17,59400.000000,59900.000000,59400.000000,59800.000000,58036.785156,29053450
2022-06-20,59800.000000,59900.000000,58100.000000,58700.000000,56969.222656,34111306
2022-06-21,58700.000000,59200.000000,58200.000000,58500.000000,56775.117188,25148109
2022-06-22,59000.000000,59100.000000,57600.000000,57600.000000,55901.652344,23334687
2022-06-23,57700.000000,58000.000000,56800.000000,57400.000000,55707.546875,28338608
2022-06-24,57900.000000,59100.000000,57700.000000,58400.000000,56678.062500,23256103
2022-06-27,59000.000000,59900.000000,58300.000000,58800.000000,57066.273438,18122236
2022-06-28,59200.000000,59500.000000,58700.000000,59400.000000,57648.582031,13540538
2022-06-29,58500.000000,58800.000000,58000.000000,58000.000000,56634.054688,14677138
2022-06-30,57200.000000,57600.000000,57000.000000,57000.000000,55657.601563,18915142
2022-07-01,56900.000000,57500.000000,55900.000000,56200.000000,54876.441406,24982097
2022-07-04,56100.000000,57400.000000,55700.000000,57100.000000,55755.250000,17807126
2022-07-05,57600.000000,58200.000000,57200.000000,57200.000000,55852.894531,14216539
2022-07-06,57300.000000,57300.000000,56400.000000,56400.000000,55071.738281,16820461
2022-07-07,56400.000000,58700.000000,56300.000000,58200.000000,56829.339844,21322833
2022-07-08,58600.000000,59300.000000,58200.000000,58700.000000,57317.566406,15339271
2022-07-11,59300.000000,59600.000000,58700.000000,58800.000000,57415.210938,13042624
2022-07-12,58600.000000,58700.000000,58100.000000,58100.000000,56731.699219,9336061
2022-07-13,58300.000000,58600.000000,58000.000000,58000.000000,56634.054688,10841315
2022-07-14,57500.000000,58200.000000,57400.000000,57500.000000,56145.828125,15067012
2022-07-15,58400.000000,60000.000000,58100.000000,60000.000000,58586.949219,18685583
2022-07-18,60600.000000,62000.000000,60500.000000,61900.000000,60442.203125,20832517
2022-07-19,61400.000000,61500.000000,60200.000000,60900.000000,59465.753906,15248261
2022-07-20,61800.000000,62100.000000,60500.000000,60500.000000,59075.175781,16782238
2022-07-21,61100.000000,61900.000000,60700.000000,61800.000000,60344.558594,12291374
2022-07-22,61800.000000,62200.000000,61200.000000,61300.000000,59856.335938,10261310
2022-07-25,60900.000000,61900.000000,60800.000000,61100.000000,59661.046875,9193681
2022-07-26,60800.000000,61900.000000,60800.000000,61700.000000,60246.914063,6597211
2022-07-27,61300.000000,61900.000000,61200.000000,61800.000000,60344.558594,7320997
2022-07-28,62300.000000,62600.000000,61600.000000,61900.000000,60442.203125,10745302
2022-07-29,62400.000000,62600.000000,61300.000000,61400.000000,59953.980469,15093120
2022-08-01,61000.000000,61700.000000,60300.000000,61300.000000,59856.335938,13154816
2022-08-02,61200.000000,61900.000000,61000.000000,61700.000000,60246.914063,13614895
2022-08-03,61600.000000,61600.000000,61000.000000,61300.000000,59856.335938,10053861
2022-08-04,61700.000000,61800.000000,61200.000000,61500.000000,60051.628906,9125439
2022-08-05,61700.000000,61900.000000,61200.000000,61500.000000,60051.628906,9567620
2022-08-08,61400.000000,61400.000000,60600.000000,60800.000000,59368.105469,11313150
2022-08-09,60600.000000,60700.000000,59600.000000,60000.000000,58586.949219,18251170
2022-08-10,58900.000000,59200.000000,58600.000000,59100.000000,57708.144531,18084349
2022-08-11,59600.000000,60000.000000,59300.000000,59900.000000,58489.304688,15141941
2022-08-12,59500.000000,60700.000000,59400.000000,60200.000000,58782.238281,10786658
2022-08-16,60500.000000,61600.000000,60300.000000,61000.000000,59563.398438,15036727
2022-08-17,61100.000000,61200.000000,60300.000000,60400.000000,58977.531250,9061518
2022-08-18,60300.000000,61900.000000,60000.000000,61500.000000,60051.628906,16372754
2022-08-19,61400.000000,61600.000000,60600.000000,60900.000000,59465.753906,6923679
2022-08-22,60300.000000,60400.000000,59800.000000,60000.000000,58586.949219,8259865
2022-08-23,59000.000000,59600.000000,59000.000000,59100.000000,57708.144531,9041629
2022-08-24,59200.000000,59500.000000,59000.000000,59000.000000,57610.500000,8888486
2022-08-25,59200.000000,59700.000000,59000.000000,59700.000000,58294.015625,5767902
2022-08-26,60300.000000,60900.000000,59900.000000,60000.000000,58586.949219,9499995
2022-08-29,58700.000000,58900.000000,58600.000000,58600.000000,57219.921875,9841329
2022-08-30,58700.000000,59000.000000,58300.000000,58800.000000,57415.210938,9690044
2022-08-31,58200.000000,59900.000000,58200.000000,59700.000000,58294.015625,14203512
2022-09-01,58700.000000,58900.000000,58300.000000,58400.000000,57024.628906,14905777
2022-09-02,58300.000000,58600.000000,57500.000000,57500.000000,56145.828125,15040310
2022-09-05,57400.000000,57800.000000,56800.000000,57100.000000,55755.250000,11425977
2022-09-06,57200.000000,57600.000000,56900.000000,57100.000000,55755.250000,7503086
2022-09-07,56700.000000,56700.000000,55900.000000,56000.000000,54681.156250,17384854
2022-09-08,56200.000000,56400.000000,55600.000000,55600.000000,54290.578125,18000016
2022-09-13,57000.000000,58500.000000,56800.000000,58100.000000,56731.699219,17166581
2022-09-14,56200.000000,57200.000000,56100.000000,56800.000000,55462.312500,12524961
2022-09-15,57000.000000,57100.000000,56000.000000,56000.000000,54681.156250,11664819
2022-09-16,55600.000000,56400.000000,55500.000000,56200.000000,54876.441406,13456503
2022-09-19,56300.000000,57000.000000,56000.000000,56400.000000,55071.738281,12278653
2022-09-20,56400.000000,57000.000000,55800.000000,55800.000000,54485.859375,14041465
2022-09-21,55400.000000,55500.000000,55000.000000,55300.000000,53997.640625,11863700
2022-09-22,54600.000000,54700.000000,54300.000000,54400.000000,53118.835938,12786510
2022-09-23,54400.000000,54900.000000,54200.000000,54500.000000,53216.480469,10555964
2022-09-26,53700.000000,54200.000000,53600.000000,53900.000000,52630.613281,15008449
2022-09-27,53800.000000,54200.000000,53500.000000,54200.000000,52923.546875,16631289
2022-09-28,53900.000000,54400.000000,52500.000000,52900.000000,51654.160156,19991129
2022-09-29,53300.000000,53700.000000,52600.000000,52600.000000,51714.132813,13882080
2022-09-30,52300.000000,53600.000000,51800.000000,53100.000000,52205.714844,22503249
2022-10-04,55300.000000,55400.000000,54500.000000,55200.000000,54270.347656,19148435
2022-10-05,56900.000000,57200.000000,55400.000000,56000.000000,55056.875000,22458970
2022-10-06,56700.000000,57300.000000,56300.000000,56300.000000,55351.820313,14944446
2022-10-07,55900.000000,56900.000000,55200.000000,56200.000000,55253.503906,16886813
2022-10-11,54400.000000,55700.000000,54000.000000,55400.000000,54466.976563,21437877
2022-10-12,55700.000000,57000.000000,55200.000000,55800.000000,54860.238281,18408910
2022-10-13,55400.000000,56100.000000,55200.000000,55200.000000,54270.347656,13784602
2022-10-14,56200.000000,56500.000000,55800.000000,56300.000000,55351.820313,12924326
2022-10-17,55800.000000,57000.000000,55700.000000,56600.000000,55646.765625,13641878
2022-10-18,56700.000000,57100.000000,55800.000000,56500.000000,55548.453125,14820702
2022-10-19,56700.000000,56900.000000,55700.000000,55800.000000,54860.238281,12660652
2022-10-20,55200.000000,56000.000000,55100.000000,55500.000000,54565.292969,17107653
2022-10-21,55100.000000,56300.000000,55100.000000,55900.000000,54958.554688,11456060
2022-10-24,57000.000000,57500.000000,56700.000000,57500.000000,56531.609375,16944503
2022-10-25,57000.000000,58600.000000,57000.000000,57700.000000,56728.242188,17405678
2022-10-26,58000.000000,59600.000000,57700.000000,59400.000000,58399.609375,20824967
2022-10-27,59700.000000,60100.000000,58900.000000,59500.000000,58497.925781,21756712
2022-10-28,58900.000000,59200.000000,57200.000000,57300.000000,56334.980469,20924937
2022-10-31,58100.000000,59900.000000,58000.000000,59400.000000,58399.609375,18999514
2022-11-01,59900.000000,60300.000000,59500.000000,60000.000000,58989.507813,17201647
2022-11-02,59700.000000,60000.000000,59300.000000,59600.000000,58596.246094,13202919
2022-11-03,58600.000000,59800.000000,58100.000000,59200.000000,58202.980469,17492162
2022-11-04,59100.000000,59500.000000,58400.000000,59400.000000,58399.609375,12445841
2022-11-07,59700.000000,60300.000000,59400.000000,60200.000000,59186.136719,12437246
2022-11-08,60500.000000,61900.000000,60500.000000,61800.000000,60759.191406,18273898
2022-11-09,62000.000000,62200.000000,61300.000000,62000.000000,60955.824219,14045592
2022-11-10,61400.000000,61500.000000,60400.000000,60400.000000,59382.773438,21087633
2022-11-11,63100.000000,63200.000000,62300.000000,62900.000000,61840.667969,20037163
2022-11-14,62900.000000,62900.000000,61700.000000,61900.000000,60857.503906,15973416
2022-11-15,62200.000000,62500.000000,61600.000000,62400.000000,61349.085938,12310986
2022-11-16,62400.000000,62700.000000,61700.000000,62700.000000,61644.031250,12909260
2022-11-17,62000.000000,62000.000000,61300.000000,61400.000000,60365.929688,13298296
2022-11-18,61800.000000,62400.000000,61400.000000,61800.000000,60759.191406,12236503
2022-11-21,61400.000000,61800.000000,60800.000000,61400.000000,60365.929688,9378097
2022-11-22,60900.000000,61200.000000,60300.000000,60600.000000,59579.402344,9411289
2022-11-23,61200.000000,61300.000000,60700.000000,61000.000000,59972.664063,8765050
2022-11-24,61200.000000,61700.000000,60900.000000,61400.000000,60365.929688,8125010
2022-11-25,61400.000000,61700.000000,60800.000000,61000.000000,59972.664063,6677933
2022-11-28,60500.000000,60500.000000,59800.000000,60100.000000,59087.820313,8589032
2022-11-29,59900.000000,60600.000000,59800.000000,60600.000000,59579.402344,7014160
2022-11-30,60400.000000,62200.000000,60200.000000,62200.000000,61152.457031,19768903
2022-12-01,63100.000000,63200.000000,62300.000000,62600.000000,61545.718750,16631445
2022-12-02,62500.000000,62500.000000,60400.000000,60400.000000,59382.773438,15331184
2022-12-05,60900.000000,61100.000000,60000.000000,60300.000000,59284.453125,13767787
2022-12-06,59800.000000,60100.000000,59200.000000,59200.000000,58202.980469,13888300
2022-12-07,58800.000000,59600.000000,58500.000000,58900.000000,57908.035156,12100662
2022-12-08,58700.000000,59200.000000,58600.000000,59200.000000,58202.980469,12986815
2022-12-09,59300.000000,60600.000000,59300.000000,60400.000000,59382.773438,10529632
2022-12-12,59900.000000,60000.000000,59400.000000,59500.000000,58497.925781,9036472
2022-12-13,59600.000000,60300.000000,59400.000000,59700.000000,58694.558594,9040873
2022-12-14,59800.000000,60600.000000,59800.000000,60500.000000,59481.085938,8207485
2022-12-15,59800.000000,60200.000000,59300.000000,59300.000000,58301.296875,8716039
2022-12-16,58300.000000,59500.000000,58300.000000,59500.000000,58497.925781,13033596
2022-12-19,59500.000000,59900.000000,59100.000000,59500.000000,58497.925781,7696187
2022-12-20,59000.000000,59100.000000,58500.000000,58600.000000,57613.085938,9284761
2022-12-21,58700.000000,59100.000000,58000.000000,58000.000000,57023.191406,10356971
2022-12-22,58100.000000,59100.000000,58100.000000,59100.000000,58104.660156,10720630
2022-12-23,58200.000000,58400.000000,57700.000000,58100.000000,57121.507813,9829407
2022-12-26,58000.000000,58100.000000,57700.000000,57900.000000,56924.871094,6756411
2022-12-27,58000.000000,58400.000000,57900.000000,58100.000000,57121.507813,10667027
2022-12-28,57600.000000,57600.000000,56400.000000,56600.000000,55994.683594,14665410
2022-12-29,56000.000000,56200.000000,55300.000000,55300.000000,54708.589844,11295935
2023-01-02,55500.000000,56100.000000,55200.000000,55500.000000,54906.453125,10031448
2023-01-03,55400.000000,56000.000000,54500.000000,55400.000000,54807.519531,13547030
2023-01-04,55700.000000,58000.000000,55600.000000,57800.000000,57181.851563,20188071
2023-01-05,58200.000000,58800.000000,57600.000000,58200.000000,57577.574219,15682826
2023-01-06,58300.000000,59400.000000,57900.000000,59000.000000,58369.019531,17334989
2023-01-09,59700.000000,60700.000000,59600.000000,60700.000000,60050.835938,18640107
2023-01-10,60200.000000,61100.000000,59900.000000,60400.000000,59754.046875,14859797
2023-01-11,61000.000000,61200.000000,60300.000000,60500.000000,59852.980469,12310751
2023-01-12,61100.000000,61200.000000,59900.000000,60500.000000,59852.980469,16102561
2023-01-13,60500.000000,61200.000000,60400.000000,60800.000000,60149.769531,12510328
2023-01-16,61300.000000,61600.000000,60800.000000,61100.000000,60446.562500,10039972
2023-01-17,61200.000000,61500.000000,60600.000000,61000.000000,60347.628906,9831456
2023-01-18,60700.000000,61000.000000,59900.000000,60400.000000,59754.046875,11584041
2023-01-19,60500.000000,61500.000000,60400.000000,61500.000000,60842.285156,12808490
2023-01-20,62100.000000,62300.000000,61100.000000,61800.000000,61139.074219,9646327
2023-01-25,63500.000000,63700.000000,63000.000000,63300.000000,62623.031250,39217
2023-01-26,63800.000000,63900.000000,63300.000000,63800.000000,63117.687500,54188
2023-01-27,64400.000000,65000.000000,63900.000000,64600.000000,63909.128906,44282
2023-01-30,64900.000000,64900.000000,63100.000000,63300.000000,62623.031250,59628
2023-01-31,63500.000000,63700.000000,61000.000000,61400.000000,60743.355469,163847
2023-02-01,62600.000000,62700.000000,61000.000000,61000.000000,60347.628906,98585
2023-02-02,63200.000000,63900.000000,62600.000000,63500.000000,62820.894531,65992
2023-02-03,63900.000000,64000.000000,63000.000000,63500.000000,62820.894531,47567
2023-02-06,62800.000000,63000.000000,61600.000000,61600.000000,60941.210938,144104
2023-02-07,61900.000000,62500.000000,61600.000000,62000.000000,61336.937500,32873
2023-02-08,62800.000000,63300.000000,62400.000000,63100.000000,62425.171875,42558
2023-02-09,63000.000000,63300.000000,62300.000000,63300.000000,62623.031250,48035
2023-02-10,62600.000000,63000.000000,62400.000000,62900.000000,62227.312500,44786
2023-02-13,62900.000000,63000.000000,62300.000000,62900.000000,62227.312500,59395
2023-02-14,63600.000000,63900.000000,63200.000000,63200.000000,62524.105469,70606
2023-02-15,63900.000000,63900.000000,62000.000000,62200.000000,61534.796875,58370
2023-02-16,62500.000000,63700.000000,62400.000000,63700.000000,63018.753906,41448
2023-02-17,62900.000000,63300.000000,62400.000000,62600.000000,61930.519531,28613
2023-02-20,62900.000000,63000.000000,61800.000000,62700.000000,62029.449219,29846
2023-02-21,62700.000000,62800.000000,62000.000000,62100.000000,61435.867188,60971
2023-02-22,61500.000000,61800.000000,61000.000000,61100.000000,60446.562500,39178
2023-02-23,61700.000000,62500.000000,61500.000000,62000.000000,61336.937500,37145
2023-02-24,62300.000000,62600.000000,61300.000000,61300.000000,60644.421875,50792
2023-02-27,60800.000000,60800.000000,60200.000000,60500.000000,59852.980469,11155697
2023-02-28,60800.000000,61400.000000,60500.000000,60600.000000,59951.910156,13715861
2023-03-02,60900.000000,61800.000000,60500.000000,60800.000000,60149.769531,13095682
2023-03-03,61000.000000,61200.000000,60500.000000,60500.000000,59852.980469,10711405
